sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VT02-RN-S,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,,,,,Block after Info Column
VT02-RN-M,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,,,,,Block after Info Column
VT02-RN-L,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,/V/T/VT02-RN_main.jpg,Main,,,,,Block after Info Column
VT02-PE-XS,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,,,,,Block after Info Column
VT02-PE-S,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,,,,,Block after Info Column
VT02-PE-M,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,,,,,Block after Info Column
VT02-PE-L,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,/V/T/VT02-PE_main.jpg,Main,,,,,Block after Info Column
VT02-LL-XS,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,,,,,Block after Info Column
VT02-LL-S,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,,,,,Block after Info Column
VT02-LL-M,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,,,,,Block after Info Column
VT02-LL-L,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,/V/T/VT02-LL_main.jpg,Main,,,,,Block after Info Column
VT02-KH-XS,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Khaki,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,,,,,Block after Info Column
VT02-KH-S,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Khaki,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,,,,,Block after Info Column
VT02-KH-M,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Khaki,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,,,,,Block after Info Column
VT02-KH-L,Default Category/Tops/Blouses & Shirts,Chloe Silk Shell,Chloe-Silk-Shell,"<p>The Chloe Shell is stunning on its own or as a layering piece. Made with soft, silk blend fabric, this top is flattering on every body type. The cap sleeves and detailed stitching offer just the right amount of femininity.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Capped sleeve</li><li>Hits below the waist</li><li>Stitching detail</li><li>Dry clean only </li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Khaki,fashion_style=Short Sleeve|Scoopneck,has_video=No,fashion_material=Silk|Rayon,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Tops,68,,,,Taxable Goods,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,/V/T/VT02-KH_main.jpg,Main,,,,,Block after Info Column
VT01-RN-XS,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Tops,88,,,,Taxable Goods,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,,,,,Block after Info Column
VT01-RN-S,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Tops,88,,,,Taxable Goods,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,,,,,Block after Info Column
VT01-RN-M,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Tops,88,,,,Taxable Goods,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,,,,,Block after Info Column
VT01-RN-L,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Tops,88,,,,Taxable Goods,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,/V/T/VT01-RN_main.jpg,Main,,,,,Block after Info Column
VT01-PE-XS,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Tops,88,,,,Taxable Goods,/V/T/VT01-PE_main.jpg,Main,/V/T/VT01-PE_main.jpg,Main,/V/T/VT01-PE_main.jpg,Main,,,,,Block after Info Column
VT01-PE-S,Default Category/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Tops,88,,,,Taxable Goods,/V/T/VT01-PE_main.jpg,Main,/V/T/VT01-PE_main.jpg,Main,/V/T/VT01-PE_main.jpg,Main,,,,,Block after Info Column
